CONTACT_ID,SPEAKER_TAG,CAPTION,CALL_LANGUAGE,NEGATIVE,NEUTRAL,POSITIVE,SENTIMENT_LABLE,START_TIME_SECOND,END_TIME_SECOND,TIME_SPOKEN_SECOND,TIME_SILENCE_SECOND,LOAD_DATE
3e423a64-2c7e-4016-8a23-546d8d12b965,CUSTOMER,"OK, thank you.",en-US,1.74,20.69,77.57,Positive,1150,1151,1,0,2025-04-08 03:28:26.553912
3e423a64-2c7e-4016-8a23-546d8d12b965,AGENT,Thank you. You have a good afternoon. Bye.,en-US,0.53,3.43,96.04,Positive,1151,1154,3,0,2025-04-08 03:28:26.553912
3e423a64-2c7e-4016-8a23-546d8d12b965,CUSTOMER,Bye bye.,en-US,20.27,62.93,16.8,Neutral,1152,1153,1,2,2025-04-08 03:28:26.553912
3e423a64-2c7e-4016-8a23-546d8d12b965,CUSTOMER,You too.,en-US,4.49,57.69,37.82,Neutral,1155,1156,1,0,2025-04-08 03:28:26.553912
3e423a64-2c7e-4016-8a23-546d8d12b965,AGENT,Mhm.,en-US,7.62,73.91,18.48,Neutral,1156,1156,0,0,2025-04-08 03:28:26.553912
7fb40d67-ad65-43ce-9137-166ffc4eae5b,CUSTOMER,Please leave your,en-US,45.65,46.4,7.95,Neutral,2,3,1,0,2025-04-08 03:28:30.141298
8ab530ce-0828-43b3-bd7f-32f53dcf641b,CUSTOMER,Please leave your message for ***-***-****.,en-US,3.69,90.39,5.93,Neutral,2,10,8,0,2025-04-08 03:28:32.838158
566a8c77-b752-4f5f-bef9-c42f28ed5063,CUSTOMER,"Your call has been forwarded to voicemail. The person you're trying to reach is not available. At the tone, please record your message.",en-US,75.2,23.92,0.87,Negative,0,7,7,0,2025-04-08 03:28:34.677219
482bcbdd-9cd2-423b-8570-fe4259be8387,AGENT,Thank you for calling Boston. This is Jack speaking. How can I help you today?,en-US,0.54,55.1,44.36,Neutral,0,3,3,2,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,"Yes, hi, this is Bruce Brown. I'm looking for a copy of my, uh, solar agreement, my, uh.",en-US,2.3,84.26,13.45,Neutral,5,11,6,2,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,Contract so to speak my lease.,en-US,5.63,88.24,6.12,Neutral,13,15,2,1,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,AGENT,"Uh, for [REDACTED]",en-US,2.69,94.77,2.54,Neutral,16,19,3,0,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,"Yes, yes.",en-US,2.49,49.11,48.4,Neutral,19,21,2,1,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,AGENT,"Alright, I can get that sent to you. Just give me one moment to get the account open.",en-US,1.45,71.66,26.88,Neutral,22,26,4,1,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,"Thank you, you can send it to my email?",en-US,0.61,42.09,57.31,Positive,27,30,3,0,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,AGENT,Yes.,en-US,7.42,58.11,34.46,Neutral,30,31,1,0,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,I'm doing something with my mortgage company. They just want a verification of my terms and what I pay.,en-US,11.74,80.19,8.07,Neutral,30,36,6,0,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,AGENT,"Uh, they're also going to want an accountability letter which is the foreclosure clause, which isn't in the um normal lease.",en-US,29.74,67.68,2.58,Neutral,36,44,8,1,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,AGENT,"Um, so I will go ahead and get that typed up and sent to you as well.",en-US,1.68,89.04,9.28,Neutral,45,49,4,0,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,AGENT,Your email address is docB***@aol.com?,en-US,2.44,94.24,3.32,Neutral,49,54,5,0,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,50,51,1,4,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,Yes.,en-US,7.42,58.11,34.46,Neutral,55,56,1,1,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,AGENT,"OK, please hold one moment so I can get all this for you and uh confirm that you received it.",en-US,1.93,79.34,18.73,Neutral,57,63,6,3,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,Thank you. I was just looking for old emails back in **** when it started up where it had the confirmation of I don't remember getting a packet in the mail.,en-US,1.7,66.91,31.39,Neutral,66,75,9,1,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,So let me just I want.,en-US,6.25,64.85,28.9,Neutral,76,78,2,0,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,AGENT,"Yeah, it would have been",en-US,15.38,61.25,23.37,Neutral,76,78,2,0,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,AGENT,"Yeah, it would have been sent to you via email through DocuSign.",en-US,2.83,91.79,5.37,Neutral,78,82,4,1,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,"Right, and uh so I went to the portal I said let me look in there if I can find it and uh I found the phone number to call.",en-US,1.39,80.1,18.51,Neutral,83,91,8,10,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,101,102,1,11,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,Yeah.,en-US,9.89,57.98,32.13,Neutral,113,113,0,3,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,OK,en-US,9.38,42.41,48.21,Positive,116,117,1,21,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,AGENT,And today is the *th.,en-US,1.67,90.21,8.12,Neutral,138,141,3,26,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,AGENT,"Alright, you should receive these, uh, this email in just a moment. There should be two PDFs attached. It's going to come from Pa customer care notification.",en-US,0.98,84.07,14.95,Neutral,167,175,8,1,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,AGENT,"Uh, if it doesn't wanna open an email, you should still be able to download it as a PDF.",en-US,20.35,75.39,4.26,Neutral,176,180,4,1,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,AGENT,It's uh one of them is gonna be the lease agreement itself and the other is the accountability letter which holds the foreclosure clause.,en-US,3.37,93.72,2.91,Neutral,181,188,7,0,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,183,183,0,7,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,190,191,1,11,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,AGENT,"Oh, if you don't see it in your main email, you might wanna check your spam. Sometimes we do get filtered.",en-US,24.02,72.04,3.94,Neutral,202,207,5,1,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,208,209,1,31,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,"Uh, positive customer care.",en-US,1.42,11.68,86.9,Positive,240,242,2,0,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,AGENT,Yes sir.,en-US,1.97,50.85,47.18,Neutral,242,243,1,2,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,Oygen document requests ** email I have them both.,en-US,1.59,89.39,9.02,Neutral,245,248,3,1,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,"Yep, OK.",en-US,1.71,35.28,63.0,Positive,249,250,1,0,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,AGENT,"Yes, it's gonna be one email as both.",en-US,1.51,84.84,13.66,Neutral,249,251,2,12,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,"Alright, first one opens up to uh.",en-US,1.19,71.76,27.05,Neutral,263,265,2,2,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,Thank you for your correspondence.,en-US,0.82,9.91,89.27,Positive,267,269,2,4,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,What's the first one.,en-US,2.87,88.76,8.37,Neutral,273,275,2,2,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,It's so damn tiny to try to read.,en-US,82.17,14.72,3.11,Negative,277,279,2,3,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,On my phone anyway.,en-US,4.6,79.46,15.93,Neutral,282,283,1,3,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,"Oh, that's the",en-US,11.0,64.48,24.52,Neutral,286,287,1,2,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,Foreclosure,en-US,5.85,73.52,20.62,Neutral,289,290,1,1,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,Thanks.,en-US,2.23,24.74,73.03,Positive,291,291,0,2,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,"Alright, and the other one is my lease.",en-US,3.91,83.29,12.8,Neutral,293,295,2,8,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,"OK, now",en-US,5.51,68.53,25.96,Neutral,303,304,1,1,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,I can forward this email to the person requesting it and it should open the same way as it did for me.,en-US,1.79,86.09,12.12,Neutral,305,310,5,1,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,AGENT,"Yes sir, they should be able to open it as a PDF or download it as a PDF.",en-US,1.92,78.5,19.58,Neutral,311,316,5,2,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,Let me do uh **.,en-US,3.26,81.39,15.35,Neutral,318,321,3,1,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,"Um,",en-US,7.58,76.2,16.22,Neutral,322,323,1,11,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,"Who was the guy I was just talking to Chris Zach, thank you.",en-US,1.07,52.74,46.19,Neutral,334,338,4,3,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,That girl.,en-US,36.7,52.7,10.6,Neutral,341,343,2,33,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,"OK, I just sent it.",en-US,1.65,73.41,24.94,Neutral,376,378,2,1,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,And now I got that saved anyway.,en-US,1.91,41.01,57.08,Positive,379,381,2,1,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,AGENT,"All right. In case of anything, please feel free to reach out to us. We'll be happy to assist.",en-US,1.18,23.77,75.05,Positive,382,386,4,0,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,Alright thanks,en-US,3.73,34.08,62.18,Positive,385,386,1,2,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,Thank you I appreciate that.,en-US,1.1,2.82,96.08,Positive,388,390,2,0,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,AGENT,"Have a great day, bye.",en-US,0.68,2.33,97.0,Positive,390,392,2,1,2025-04-08 03:28:40.123377
482bcbdd-9cd2-423b-8570-fe4259be8387,CUSTOMER,You too.,en-US,4.49,57.69,37.82,Neutral,393,393,0,0,2025-04-08 03:28:40.123377
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,"Cynthia, this is Bria with positives. I'm not sure what happened. We got disconnected.",en-US,45.35,51.87,2.78,Neutral,1,5,4,1,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,"Oh yeah, sorry about that. I don't know what happened either.",en-US,77.36,21.62,1.02,Negative,6,8,2,0,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,"You're fine. I just was like talking. I'm like, wait, hello, and I seen it disconnect and I'm like, what happened? OK, uh, well, I'll just repeat what I was, did you catch uh about the payments and all that, uh, I think I was, OK.",en-US,4.56,72.71,22.73,Neutral,8,21,13,0,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,Yeah.,en-US,9.89,57.98,32.13,Neutral,12,13,1,7,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,"Yeah, I got up to um the **th of every month and then auto pay.",en-US,4.85,88.7,6.46,Neutral,20,24,4,0,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,"OK, yes, so it's due on the **th and you have the option for auto pay or not, um, and I was just stating that by, uh, this is a lease, so Pathogen takes full responsibility of the solar. So if we see anything that's wrong with the system.",en-US,38.22,59.84,1.94,Neutral,24,39,15,0,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,N,en-US,11.63,45.21,43.16,Neutral,35,36,1,3,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,"Um, that like if we get an alert on the system that is down and we need to come on site to repair it, we do not charge you for that. We have to keep the um system maintained throughout the lease, OK? So we don't charge you for us having to maintenance the system and things like that.",en-US,29.98,67.11,2.91,Neutral,39,54,15,1,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,"OK, perfect.",en-US,1.82,9.23,88.96,Positive,55,55,0,0,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,OK. All righty. Did you have any questions uh regarding anything?,en-US,1.48,84.88,13.64,Neutral,55,60,5,1,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,No.,en-US,15.85,56.1,28.05,Neutral,61,62,1,0,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,"Alrighty, so in order for us to go ahead and move forward, Ms. Cynthia, um, the customer questionnaire will be text and it's just us basically collecting information that we don't have. So I'm gonna start with your first name. Um, I know you told me it was Cynthia. Can you spell it out for me?",en-US,4.44,89.5,6.07,Neutral,62,76,14,0,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,Um,en-US,11.8,63.25,24.95,Neutral,65,65,0,8,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,Mhm,en-US,9.76,61.06,29.18,Neutral,73,74,1,3,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,"Oh sorry, it's Sophia with a P H.",en-US,25.96,67.35,6.68,Neutral,77,80,3,0,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,"Oh, Sophia, I'm sorry.",en-US,84.13,14.41,1.46,Negative,79,81,2,1,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,No worries.,en-US,6.47,52.87,40.65,Neutral,82,83,1,0,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,Got it,en-US,9.28,53.14,37.57,Neutral,82,82,0,2,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,So uh S O P H I A.,en-US,11.81,82.47,5.72,Neutral,84,88,4,0,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,Mhm mhm and my last name C U E R.,en-US,8.59,84.05,7.36,Neutral,87,94,7,0,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,All righty. And that,en-US,3.75,56.81,39.44,Neutral,89,90,1,4,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,Q U I S Corkus.,en-US,26.58,67.19,6.23,Neutral,94,97,3,1,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,"Alright, I'm gonna repeat that back to you. So that was C as in cat, U E R Q U I Z as in zebra.",en-US,10.0,83.45,6.55,Neutral,98,106,8,1,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,Uh S.,en-US,6.58,85.17,8.26,Neutral,107,108,1,0,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,Yes.,en-US,7.42,58.11,34.46,Neutral,108,109,1,2,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,111,111,0,1,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,Alrighty.,en-US,3.23,40.39,56.38,Positive,112,113,1,1,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,"And is this number here ending in the ****, is that the best method of contact for you?",en-US,4.3,88.06,7.63,Neutral,114,120,6,0,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,Yeah.,en-US,9.89,57.98,32.13,Neutral,120,121,1,0,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,All right.,en-US,5.09,52.39,42.52,Neutral,121,122,1,6,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,"And can I get an email address for you, Miss Sophia?",en-US,1.23,91.62,7.15,Neutral,128,131,3,1,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,"Um, business",en-US,9.16,80.83,10.01,Neutral,132,134,2,0,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,"Dot Cukis, my last name, C U E R Q U I S at gmail dot com.",en-US,1.82,87.61,10.57,Neutral,134,141,7,0,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,Mhm.,en-US,7.62,73.91,18.48,Neutral,137,137,0,8,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,"And are you employed, Miss Sophia?",en-US,1.81,94.42,3.77,Neutral,145,146,1,2,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,"Sorry, what was that again?",en-US,47.97,49.8,2.23,Neutral,148,149,1,0,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,Are you employed?,en-US,2.33,92.71,4.96,Neutral,149,151,2,1,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,"Yeah, I'm self-employed. Um, yeah.",en-US,1.87,49.68,48.45,Neutral,152,156,4,0,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,"What's the name of oh self employed, OK, no problem.",en-US,5.73,63.79,30.47,Neutral,152,155,3,3,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,And can I get your date of birth?,en-US,1.83,93.36,4.81,Neutral,158,160,2,0,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,Mm,en-US,10.37,56.57,33.05,Neutral,160,160,0,1,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,"September **, ****.",en-US,1.92,88.16,9.92,Neutral,161,163,2,1,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,"Oh, I'm sorry, that's my birthday too, but it's definitely not the year.",en-US,86.94,11.6,1.45,Negative,164,168,4,2,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,Oh,en-US,11.75,49.62,38.63,Neutral,170,171,1,1,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,172,174,2,0,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,Mhm,en-US,9.76,61.06,29.18,Neutral,174,174,0,1,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,"Alrighty, are we adding a secondary applicant? It's not mandatory, um, but some husband and wives like to add each other, but the person that you do add needs to be on the deed of the home as well.",en-US,3.24,89.35,7.41,Neutral,175,185,10,1,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,"No, just me.",en-US,8.63,75.77,15.6,Neutral,186,187,1,0,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,"OK, alrighty, so next we need two references from you. They can be family or friend. All we need is a first and last name and a good contact number.",en-US,2.39,79.01,18.6,Neutral,187,195,8,0,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,Mhm,en-US,9.76,61.06,29.18,Neutral,194,195,1,1,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,"Um, Saul Corkis.",en-US,7.91,87.05,5.04,Neutral,196,198,2,1,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,I,en-US,11.37,41.85,46.78,Positive,199,200,1,0,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,It's S A U L is my last name.,en-US,6.95,73.48,19.57,Neutral,199,201,2,0,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,"OK, so got it.",en-US,6.3,68.01,25.69,Neutral,200,202,2,5,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,You can go ahead with the contact number.,en-US,1.81,85.61,12.57,Neutral,207,209,2,1,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,***.,en-US,7.84,71.48,20.69,Neutral,210,211,1,1,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,*******,en-US,11.47,74.2,14.33,Neutral,212,215,3,1,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,"Alrighty, and we just need one more.",en-US,1.21,40.07,58.72,Positive,216,218,2,0,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,"Uh, Paula Corgis.",en-US,4.74,88.14,7.12,Neutral,218,221,3,4,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,And the number is ***.,en-US,10.9,82.18,6.92,Neutral,225,228,3,0,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,***-****,en-US,14.63,72.9,12.47,Neutral,228,231,3,2,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,Thank you for that. And your yearly income?,en-US,0.49,11.68,87.84,Positive,233,236,3,3,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,"Um, *.* billion.",en-US,5.78,86.1,8.12,Neutral,239,242,3,3,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,All righty. And how many individuals will be in the home?,en-US,1.01,89.14,9.84,Neutral,245,248,3,3,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,"Um,",en-US,7.58,76.2,16.22,Neutral,251,252,1,2,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,Just one.,en-US,10.22,69.17,20.61,Neutral,254,255,1,0,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,255,255,0,1,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,"Alrighty, alright, so thank you for that information, Miss Sophia. Um, since the closing is April **th, the next thing we'll do is get that paperwork out to you sent to your email before the end of the day. Um, it'll be sent via DocuSign and all you have to do is review and sign if you have any questions, of course, give us a call, but otherwise you can just review and sign, um, and we'll go ahead and submit it for processing, OK?",en-US,0.73,44.34,54.93,Positive,256,280,24,0,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,OK,en-US,9.38,42.41,48.21,Positive,260,261,1,1,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,Yeah,en-US,8.01,43.81,48.17,Positive,262,263,1,11,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,274,275,1,3,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,278,279,1,2,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,OK perfect thank you so much.,en-US,0.71,2.09,97.19,Positive,281,282,1,0,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,AGENT,You're welcome thank you you have a great day bye bye.,en-US,0.5,1.7,97.79,Positive,282,285,3,0,2025-04-08 03:28:47.159453
51b4476e-e635-4581-bb3b-07b6d94a439d,CUSTOMER,You too bye.,en-US,13.63,66.02,20.35,Neutral,285,287,2,0,2025-04-08 03:28:47.159453
ae23c880-c99a-4b4f-a131-4b9d1d776edf,CUSTOMER,Telephone number ***-***-**** can't take your call now.,en-US,74.29,24.54,1.17,Negative,0,9,9,1,2025-04-08 03:28:50.161810
ae23c880-c99a-4b4f-a131-4b9d1d776edf,CUSTOMER,"At the tone, please record.",en-US,5.36,83.08,11.56,Neutral,10,12,2,0,2025-04-08 03:28:50.161810
4fc1bc04-7722-4a40-b3eb-7e67b58b7aed,AGENT,"Miss, Ms. Cynthia?",en-US,1.77,91.87,6.36,Neutral,1,3,2,4,2025-04-08 03:28:52.635473
